166,2,338,99,13,100,-1,-1,-1,-1
167,2,337,94,14,108,-1,-1,-1,-1
168,2,337,92,14,111,-1,-1,-1,-1
169,2,337,92,14,110,-1,-1,-1,-1
170,2,336,92,15,112,-1,-1,-1,-1
171,2,336,90,15,116,-1,-1,-1,-1
172,2,335,91,16,116,-1,-1,-1,-1
173,2,334,95,16,110,-1,-1,-1,-1
174,2,328,100,16,101,-1,-1,-1,-1
175,2,324,102,18,98,-1,-1,-1,-1
176,2,323,102,19,97,-1,-1,-1,-1
177,2,322,103,20,96,-1,-1,-1,-1
178,2,321,102,22,97,-1,-1,-1,-1
179,2,321,101,23,98,-1,-1,-1,-1
180,2,319,100,25,100,-1,-1,-1,-1
181,2,318,99,25,101,-1,-1,-1,-1
182,2,317,99,25,100,-1,-1,-1,-1
183,2,315,99,26,101,-1,-1,-1,-1
184,2,314,97,26,102,-1,-1,-1,-1
185,2,310,96,27,104,-1,-1,-1,-1
186,2,308,97,28,104,-1,-1,-1,-1
187,2,306,97,29,104,-1,-1,-1,-1
188,2,303,97,29,104,-1,-1,-1,-1
189,2,300,97,30,104,-1,-1,-1,-1
190,2,295,100,31,101,-1,-1,-1,-1
191,2,293,101,32,100,-1,-1,-1,-1
192,2,292,101,33,100,-1,-1,-1,-1
193,2,292,101,33,100,-1,-1,-1,-1
194,2,291,100,34,101,-1,-1,-1,-1
195,2,290,99,35,103,-1,-1,-1,-1
196,2,288,97,36,107,-1,-1,-1,-1
197,2,286,96,36,107,-1,-1,-1,-1
198,2,285,96,35,106,-1,-1,-1,-1
199,2,284,96,35,106,-1,-1,-1,-1
200,2,284,96,34,106,-1,-1,-1,-1
201,2,283,96,34,106,-1,-1,-1,-1
202,2,280,98,33,103,-1,-1,-1,-1
203,2,278,99,32,103,-1,-1,-1,-1
204,2,274,98,34,105,-1,-1,-1,-1
205,2,272,98,34,105,-1,-1,-1,-1
206,2,270,99,35,104,-1,-1,-1,-1
207,2,269,99,35,104,-1,-1,-1,-1
208,2,268,99,36,105,-1,-1,-1,-1
209,2,268,100,35,104,-1,-1,-1,-1
210,2,267,100,36,104,-1,-1,-1,-1
211,2,264,99,36,105,-1,-1,-1,-1
212,2,261,97,36,107,-1,-1,-1,-1
213,2,258,94,37,113,-1,-1,-1,-1
214,2,255,92,37,117,-1,-1,-1,-1
215,2,254,92,35,116,-1,-1,-1,-1
216,2,252,92,35,116,-1,-1,-1,-1
217,2,250,92,35,117,-1,-1,-1,-1
218,2,247,94,34,112,-1,-1,-1,-1
219,2,243,95,34,110,-1,-1,-1,-1
220,2,241,95,35,111,-1,-1,-1,-1
221,2,237,95,37,111,-1,-1,-1,-1
222,2,235,95,39,111,-1,-1,-1,-1
223,2,237,96,39,110,-1,-1,-1,-1
224,2,235,96,40,111,-1,-1,-1,-1
225,2,234,96,40,112,-1,-1,-1,-1
226,2,234,96,39,112,-1,-1,-1,-1
227,2,233,95,39,113,-1,-1,-1,-1
228,2,231,94,38,114,-1,-1,-1,-1
229,2,229,95,37,111,-1,-1,-1,-1
230,2,228,95,35,109,-1,-1,-1,-1
231,2,227,94,35,110,-1,-1,-1,-1
232,2,225,93,34,113,-1,-1,-1,-1
233,2,223,93,35,116,-1,-1,-1,-1
234,2,220,93,36,117,-1,-1,-1,-1
235,2,218,93,35,117,-1,-1,-1,-1
236,2,215,93,36,118,-1,-1,-1,-1
237,2,214,93,36,119,-1,-1,-1,-1
238,2,213,94,36,117,-1,-1,-1,-1
239,2,211,95,35,115,-1,-1,-1,-1
240,2,210,95,35,115,-1,-1,-1,-1
241,2,208,94,34,116,-1,-1,-1,-1
242,2,205,92,36,121,-1,-1,-1,-1
243,2,204,90,35,124,-1,-1,-1,-1
244,2,202,89,34,124,-1,-1,-1,-1
245,2,201,89,33,125,-1,-1,-1,-1
246,2,198,89,34,125,-1,-1,-1,-1
247,2,196,90,33,123,-1,-1,-1,-1
248,2,191,91,34,122,-1,-1,-1,-1
249,2,187,90,36,125,-1,-1,-1,-1
250,2,183,93,35,118,-1,-1,-1,-1
251,2,181,95,36,115,-1,-1,-1,-1
252,2,180,96,36,114,-1,-1,-1,-1
253,2,179,95,38,115,-1,-1,-1,-1
254,2,179,94,38,115,-1,-1,-1,-1
255,2,176,93,39,116,-1,-1,-1,-1
256,2,173,92,40,119,-1,-1,-1,-1
257,2,171,92,40,120,-1,-1,-1,-1
258,2,171,92,39,120,-1,-1,-1,-1
259,2,168,89,39,124,-1,-1,-1,-1
260,2,166,89,38,125,-1,-1,-1,-1
261,2,164,89,38,126,-1,-1,-1,-1
262,2,161,88,39,129,-1,-1,-1,-1
263,2,158,87,40,132,-1,-1,-1,-1
264,2,157,89,39,132,-1,-1,-1,-1
265,2,155,90,39,128,-1,-1,-1,-1
266,2,153,91,39,126,-1,-1,-1,-1
267,2,153,91,38,124,-1,-1,-1,-1
268,2,152,91,38,123,-1,-1,-1,-1
269,2,148,89,40,127,-1,-1,-1,-1
270,2,147,88,39,128,-1,-1,-1,-1
271,2,145,88,39,127,-1,-1,-1,-1
272,2,142,87,38,129,-1,-1,-1,-1
273,2,140,87,38,129,-1,-1,-1,-1
274,2,138,85,39,132,-1,-1,-1,-1
275,2,135,83,41,138,-1,-1,-1,-1
276,2,133,83,41,139,-1,-1,-1,-1
277,2,127,84,42,138,-1,-1,-1,-1
278,2,121,86,43,138,-1,-1,-1,-1
279,2,117,86,46,139,-1,-1,-1,-1
280,2,115,86,47,140,-1,-1,-1,-1
281,2,114,86,49,140,-1,-1,-1,-1
282,2,114,86,49,140,-1,-1,-1,-1
283,2,114,87,49,138,-1,-1,-1,-1
284,2,114,89,47,135,-1,-1,-1,-1
285,2,114,89,46,134,-1,-1,-1,-1
286,2,110,86,48,137,-1,-1,-1,-1
287,2,108,83,48,141,-1,-1,-1,-1
288,2,105,80,50,150,-1,-1,-1,-1
289,2,103,82,49,148,-1,-1,-1,-1
290,2,101,83,48,148,-1,-1,-1,-1
291,2,100,84,47,147,-1,-1,-1,-1
292,2,97,84,47,147,-1,-1,-1,-1
293,2,95,84,46,147,-1,-1,-1,-1
294,2,92,83,47,149,-1,-1,-1,-1
295,2,89,82,48,151,-1,-1,-1,-1
296,2,88,85,47,146,-1,-1,-1,-1
297,2,88,86,46,145,-1,-1,-1,-1
298,2,87,85,46,147,-1,-1,-1,-1
299,2,86,85,46,148,-1,-1,-1,-1
300,2,82,80,48,156,-1,-1,-1,-1
301,2,78,77,50,163,-1,-1,-1,-1
302,2,75,73,51,171,-1,-1,-1,-1
303,2,73,72,51,173,-1,-1,-1,-1
304,2,72,73,49,171,-1,-1,-1,-1
305,2,71,74,49,170,-1,-1,-1,-1
306,2,66,74,49,172,-1,-1,-1,-1
307,2,61,73,50,175,-1,-1,-1,-1
308,2,59,76,49,169,-1,-1,-1,-1
309,2,58,79,48,163,-1,-1,-1,-1
310,2,58,80,48,163,-1,-1,-1,-1
311,2,58,80,48,163,-1,-1,-1,-1
312,2,53,74,52,176,-1,-1,-1,-1
313,2,51,73,52,178,-1,-1,-1,-1
314,2,48,72,53,180,-1,-1,-1,-1
315,2,47,72,52,181,-1,-1,-1,-1
316,2,44,72,53,181,-1,-1,-1,-1
317,2,40,70,53,184,-1,-1,-1,-1
318,2,38,71,52,181,-1,-1,-1,-1
319,2,37,74,51,177,-1,-1,-1,-1
320,2,34,73,52,181,-1,-1,-1,-1
321,2,30,70,54,188,-1,-1,-1,-1
322,2,27,68,55,192,-1,-1,-1,-1
323,2,25,76,53,180,-1,-1,-1,-1
324,2,17,71,57,192,-1,-1,-1,-1
325,2,13,71,59,195,-1,-1,-1,-1
326,2,15,79,55,181,-1,-1,-1,-1
327,2,15,81,53,177,-1,-1,-1,-1
328,2,14,79,54,180,-1,-1,-1,-1
329,2,10,74,56,189,-1,-1,-1,-1
330,2,6,71,57,195,-1,-1,-1,-1
331,2,2,68,58,199,-1,-1,-1,-1
332,2,0,61,58,208,-1,-1,-1,-1
333,2,0,61,56,206,-1,-1,-1,-1
334,2,0,61,54,211,-1,-1,-1,-1
335,2,0,57,52,223,-1,-1,-1,-1
336,2,0,61,50,219,-1,-1,-1,-1
337,2,0,64,47,214,-1,-1,-1,-1
338,2,0,71,44,200,-1,-1,-1,-1
339,2,0,75,43,193,-1,-1,-1,-1
340,2,0,75,44,192,-1,-1,-1,-1
341,2,0,73,43,193,-1,-1,-1,-1
342,2,0,63,42,205,-1,-1,-1,-1
343,2,0,54,41,218,-1,-1,-1,-1
344,2,0,49,36,226,-1,-1,-1,-1
345,2,0,41,33,241,-1,-1,-1,-1
346,2,0,37,31,248,-1,-1,-1,-1
347,2,0,40,30,247,-1,-1,-1,-1
348,2,0,38,28,249,-1,-1,-1,-1
